Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
64.04892, -3.179396, -473.6584, -3.179396, -473.6584, -2.809658, 0.01732228, 0.3071302, 217.1004
64.34978, -3.179396, -473.6584, -3.179396, -473.6584, -2.841386, 0.01757739, 0.272049, 219.1376
64.65094, 371.093, -97.72809, 371.093, -97.72809, -2.854414, 0.01764854, 0.2656164, 222.877
64.95197, 506.2286, 56.14464, 506.2286, 56.14464, -2.826738, 0.01780993, 0.3019024, 226.8046
65.25282, 506.6898, 60.3668, 506.6898, 60.3668, -2.785612, 0.01752312, 0.3442955, 229.3107
65.55432, 477.5638, 22.30072, 477.5638, 22.30072, -2.745701, 0.01773167, 0.3825292, 231.9452
65.85486, 461.7386, -5.978978, 461.7386, -5.978978, -2.70813, 0.01775641, 0.4167016, 235.2464
66.15495, 461.3637, -17.06295, 461.3637, -17.06295, -2.670822, 0.01769832, 0.4476347, 238.7027
66.45496, 467.346, -19.02373, 467.346, -19.02373, -2.631831, 0.01730917, 0.4753641, 241.5929
66.7551, 473.2946, -19.00468, 473.2946, -19.00468, -2.592468, 0.01764553, 0.5031378, 246.2212
67.0566, 477.3429, -19.71657, 477.3429, -19.71657, -2.551365, 0.01762588, 0.5254439, 249.575
67.35691, 479.8989, -21.20164, 479.8989, -21.20164, -2.506254, 0.01768035, 0.5480597, 254.1501
67.65701, 479.8989, -21.20164, 479.8989, -21.20164, -2.459837, 0.01775541, 0.566414, 258.2592
67.9582, 479.8989, -21.20164, 479.8989, -21.20164, -2.412762, 0.01767674, 0.5827355, 263.468
68.25951, 479.8989, -21.20164, 479.8989, -21.20164, -2.364713, 0.0177336, 0.5932829, 267.7453
68.56014, 397.3711, 28.1535, 397.3711, 28.1535, -2.31522, 0.01742598, 0.5990734, 271.1968
68.86098, 213.1107, 123.8826, 213.1107, 123.8826, -2.27788, 0.01733973, 0.5991015, 271.8374
69.1628, 153.9044, 149.2517, 153.9044, 149.2517, -2.245938, 0.0174442, 0.598294, 271.9966
69.4632, 165.9057, 143.2928, 165.9057, 143.2928, -2.215307, 0.01732485, 0.5973859, 272.0973
69.76421, 192.6825, 134.0805, 192.6825, 134.0805, -2.183314, 0.0174162, 0.5965236, 272.3195
70.06519, 210.8423, 130.3255, 210.8423, 130.3255, -2.149936, 0.01741955, 0.5957218, 272.6783
70.36625, 219.1573, 130.8076, 219.1573, 130.8076, -2.115805, 0.0173891, 0.594379, 272.8903
70.66672, 222.6886, 132.6024, 222.6886, 132.6024, -2.080746, 0.01739677, 0.5930761, 273.2315
70.96672, 225.1174, 134.1203, 225.1174, 134.1203, -2.045539, 0.0174577, 0.5914764, 273.54
71.26714, 227.6613, 135.0597, 227.6613, 135.0597, -2.008376, 0.01723237, 0.5897241, 273.9575
71.5677, 229.4084, 135.4639, 229.4084, 135.4639, -1.972269, 0.01735997, 0.5877874, 274.365
71.86874, 229.4084, 135.4639, 229.4084, 135.4639, -1.935934, 0.01745904, 0.5855796, 274.7857
72.16887, 229.4084, 135.4639, 229.4084, 135.4639, -1.900187, 0.01748514, 0.5831007, 275.1612
72.46899, 229.4084, 135.4639, 229.4084, 135.4639, -1.864161, 0.01739073, 0.5802728, 275.4896
72.76986, 260.3723, -73.20434, 260.3723, -73.20434, -1.835784, 0.01741802, 0.5785048, 276.1333
73.07066, 262.6973, -153.7009, 262.6973, -153.7009, -1.818956, 0.01749231, 0.5799893, 278.2501
73.37196, 260.9004, -155.0262, 260.9004, -155.0262, -1.805463, 0.01761582, 0.5825663, 281.1524
73.67216, 262.7922, -136.2838, 262.7922, -136.2838, -1.788759, 0.01707425, 0.5853374, 284.9853
73.97221, 267.5288, -123.9415, 267.5288, -123.9415, -1.771832, 0.01754716, 0.5856894, 288.1071
74.27373, 272.7249, -120.6898, 272.7249, -120.6898, -1.753403, 0.01752566, 0.5843778, 291.1846
74.57409, 277.1104, -121.7604, 277.1104, -121.7604, -1.734593, 0.01729963, 0.5824637, 294.5625
74.87457, 280.5101, -123.3844, 280.5101, -123.3844, -1.716103, 0.0175314, 0.5794871, 297.9494
75.17521, 283.1776, -124.2837, 283.1776, -124.2837, -1.697845, 0.01747963, 0.5749921, 301.1455
75.4763, 285.3673, -124.5572, 285.3673, -124.5572, -1.678834, 0.01751451, 0.569914, 304.8279
